,symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
2,CRC,2019-12-31,FY,0.692524682651622,0.5133991537376587,0.023977433004231313,47.031191979205346,17.902635431918007,64.93382741112336,79.0922401171303,-14.158412706006942,0.4927590048273301,0.18121054585963609,0.03713330857779428,-0.0103973264017824,0.01,-0.004024144869215292,0.0945945945945946,0.07809249479916787,-0.28,0.20491803278688525,0.18121054585963609,1.0425409600459903,-24.506756756756758,1.0646147129447718,1.0632343516342662,1.2741514360313315,0.13582479405264217,-23.506756756756758,7.760806916426513,4.614864864864865,20.388059701492537,0.4239609571788413,0.38703650474274215,13.795918367346939,13.795918367346939,0.3469387755102041,0,0.25102116598588936,1,0.13582479405264217,6.76,,,,-1.2067905405405406,-1.2067905405405406,0.13264389157073894,-12.7575,0.5284171597633136,0.5284171597633136,0.5284171597633136,0.11764505253940456,0.13264389157073894,,5.994599774520857,-1.2067905405405406
3,CRC,2018-12-31,FY,1.0543657331136738,0.6326194398682042,0.02800658978583196,43.73326803787137,17.81117397454031,61.54444201241168,100.67185289957567,-39.12741088716399,0.5383610839046686,0.2507345739471107,0.14005876591576885,0.10708455762324519,0.0,0.045822855546241964,-1.3279352226720649,0.11723401007479774,0.7645687645687645,0.55859375,0.2507345739471107,1.0345068454875663,-29.979757085020243,1.0493605115907274,,2.0263852242744065,0.08779280137116739,-28.979757085020243,8.346049046321525,3.6256410256410256,20.492753623188406,0.4745158791634392,0.4279128248113998,9.725738396624472,9.725738396624472,0.35864978902953587,0,0.1505060398302318,1,,,-0.7423510466988728,,,-3.953198380566802,-3.953198380566802,0.31878550440744374,2.976951219512195,2.118091106290673,2.118091106290673,2.118091106290673,0.014302160118301108,0.31878550440744374,,4.980304731355252,-3.953198380566802
4,CRC,2017-12-31,FY,0.6598360655737705,0.5095628415300546,0.0273224043715847,61.471851145038165,14.3943661971831,75.86621734222126,66.05985915492958,9.806358187291679,0.32251908396946566,0.07299618320610687,-0.125,-0.1269083969465649,0.0,-0.04285484130820042,0.36944444444444446,0.027945205479452055,1.015267175572519,-1.7124183006535947,0.07299618320610687,1.1159980666988885,-9.620833333333334,1.1569995638901003,,0.446064139941691,0.04673954014323407,-8.620833333333334,5.937677053824363,5.525291828793774,25.357142857142858,0.36797752808988765,0.33768326083454164,5.8352941176470585,5.8352941176470585,0.47058823529411764,0,0.1183206106870229,1,,,-0.7209302325581395,,,-1.2750000000000001,-1.2750000000000001,0.43797709923664124,-3.4511278195488724,3.701612903225807,3.701612903225807,3.701612903225807,0.017918298049270646,0.43797709923664124,,8.991304347826087,-1.2750000000000001
0,GFF,2021-09-30,FY,2.5699519972311884,1.022235138327728,0.4677128712126342,47.3893366851256,105.9026899447872,153.2920266299128,58.26961797788665,95.02240865202617,0.2823507702281221,0.07512597847465853,0.04896403018374668,0.034885093361918695,0.35924050405202423,0.030410971000332094,0.09813568099430348,0.08228604340756056,0.7124636846886553,0.6517589677752179,0.07512597847465853,0.6901130079069062,2.226982821207248,0.588115345951104,0.5968316269879128,2.7001662049861497,0.09354001534883448,3.226982821207248,7.7021546519043165,6.263984777427539,3.446560235535984,5.193326014363478,0.8717468715026961,2.198878614991147,1.471926027936258,4.89185520361991,0.21637146355935413,0.04922387042163703,0.6693984915316411,0.09354001534883448,2.638114570302358,-3.024789586208763,-5.641479911164951,0.21637146355935413,1.6681823011529342,1.6681823011529342,0.5930024098349971,16.99873363338425,17.996828167473065,12.047049627660622,12.047049627660622,0.6854328077977518,0.5930024098349971,0.012728681337438963,9.771692593526772,1.6681823011529342
1,GFF,2020-09-30,FY,2.4784906265164297,1.2603629192023968,0.48545563010021237,52.778441900011714,85.52543293229814,138.30387483230987,47.96967718629112,90.33419764601875,0.2664258104391154,0.06439318103842873,0.034374348396400946,0.022192528251039866,0.35438694007757654,0.02175432824772793,0.07631068155297929,0.0772524617906079,0.6456130599224235,0.5338196970869779,0.06439318103842873,0.714924204514871,2.507839023296403,0.6262366895556218,0.6343891464148882,2.329706660254869,0.11030681573111767,3.507839023296403,6.915702450850846,7.608973447590982,4.267736361988764,4.761797579466407,0.9802546155014399,3.1466140696909926,1.9961021884098806,5.120902601671832,0.27193097381571807,0.05566221201716952,0.6343651125305952,0.11030681573111767,3.2082355757720853,-2.734968774235683,-3.8877832255069773,0.27193097381571807,1.3041283113128455,1.3041283113128455,0.37926413187252284,17.089721710943493,10.740933317186213,6.8136733724404515,6.8136733724404515,0.4574013752046641,0.37926413187252284,0.015911960324174596,9.021131459515376,1.3041283113128455
2,GFF,2019-09-30,FY,2.371651811463244,0.8634397934883197,0.18553495394758768,43.690187205023875,99.98275424096356,143.67294144598742,56.66611318323193,87.00682826275549,0.26943917251206156,0.06122557981323403,0.032670239158389874,0.016877375481433168,0.3679237440771426,0.017970166833820175,0.07804497208867157,0.08028358775907504,0.5165978553021696,0.5336044061656748,0.06122557981323403,0.7697460021716301,3.343029912320544,0.6959851404252719,0.6980076951424019,1.987262363000617,0.10127468363829992,4.343029912320544,8.354278691624126,6.441239384458208,3.6506295787804697,6.549418070353308,1.0647488914131933,2.7320809107343527,1.6239312063321445,1.768138955391606,0.36677662456083887,0.05062035795226428,0.5943935261769572,0.10127468363829992,10.625653206650831,-2.4654438835122683,-3.52958813318605,0.36677662456083887,1.8086724266224048,1.8086724266224048,0.39112889466267203,23.174746280483813,12.999319501766104,7.72671135655564,7.72671135655564,-0.32983592380595567,0.39112889466267203,0.01582656483578045,9.78552395299473,1.8086724266224048
3,GFF,2018-09-30,FY,2.3224150344339827,0.8911036428533268,0.17746921039710384,51.76442349986198,100.39025917625338,152.15468267611536,58.884039719461626,93.27064295665373,0.26773607399295624,0.04876339666255123,0.017093731893839885,0.06354055122608723,0.016415261756876662,0.06028039848625107,0.26492492479832036,0.05700964464874789,3.717184265010352,0.3505443234836703,0.04876339666255123,0.7724623361424344,3.3948767999392904,0.7002196577232186,0.7026643509479634,1.4709919472913617,0.018573128459827202,4.394876799939291,7.051174828615125,6.1986236294070824,3.6358109142758166,5.775077958025297,0.9486917775038491,0.5077917327155225,-0.7149372027801487,1.7012071698573346,0.39622686548162767,0.010527231159229048,-1.4079339160503315,0.018573128459827202,1.6003381753900545,-0.4152937891419682,-61.06158357771261,0.39622686548162767,1.0882435758709588,1.0882435758709588,0.2610082714253068,4.1077432661324975,-17.60993853871606,24.793629728220154,24.793629728220154,0.005476991021509996,0.2610082714253068,0.09645852717925121,6.330983983299946,1.0882435758709588
4,GFF,2017-09-30,FY,2.959286297526942,0.6896375165396048,0.12849285462125315,49.83851443642184,97.85689343806547,147.6954078744873,60.11572853329943,87.57967934118787,0.2676175756411324,0.04526369560071266,0.01094952973677981,0.009778379891894869,-0.06497784165768355,0.007959260032206395,0.03739142645082345,0.04594259289086845,0.893041082764403,0.24190534138815245,0.04526369560071266,0.7871367640206433,3.6978520992557824,0.7082365197441195,0.710582118862149,1.339991846718304,0.09839474323857846,4.697852099255782,7.3236532855654115,6.071622334208566,3.7299365141916327,6.569440196437418,0.8139651067150385,2.349567125960249,1.4975490793805633,1.1628094134861602,0.6923953862660944,0.06317651772429717,0.6373723324752969,0.09839474323857846,8.69687669254378,-2.7576494833557548,-3.914513245571266,0.6923953862660944,2.21574721970472,2.21574721970472,0.5794488233065377,59.25816236561158,14.39017892416174,9.171901905629825,9.171901905629825,-1.169147527753958,0.5794488233065377,0.011684388422208347,16.032209694536206,2.21574721970472
0,DLR,2021-12-31,FY,0.3571192410165383,0.3571192410165383,0.0625724614167621,55.37141902800955,0.0,55.37141902800955,319.963652006508,-264.5922329784985,0.6023167278810212,0.15673607455300875,0.4110792900354413,0.3860217173760011,0.03999481378807182,0.04699696669412553,0.09493474100572699,0.020358715922620986,0.9390444294644962,2.6227484081618537,0.15673607455300875,0.4919711154053005,0.9937907424382524,0.44714949365754253,0.45382717682242346,2.3272960791941086,0.11378227462813988,2.0200184753113763,6.591848401345201,1.140754575437137,,3.1505292644799745,0.12174694992185774,6.01268854927628,6.01268854927628,0.5040444820580009,0.8068981938957174,0.384433825374338,1.0,0.11378227462813988,4.275107240087198,,,0.8068981938957174,2.341006882547764,2.341006882547764,9.518954679990243,24.659116965479914,24.760970683891482,24.760970683891482,24.760970683891482,0.048245469024849816,9.518954679990243,0.032722104162338304,15.970902585078006,2.341006882547764
1,DLR,2020-12-31,FY,0.3482996207239674,0.3482996207239674,0.05310598633549067,56.39281879921887,0.0,56.39281879921887,286.09854198753595,-229.70572318831708,0.6121240626302481,0.14282321820653657,0.1026683256442948,0.09129961530470905,0.09493309246788115,0.009879008903659193,0.020115368267106047,0.016381832933194503,0.8892675976914843,0.7188489864149833,0.14282321820653657,0.48868535293719634,0.995047776243154,0.418911078198137,0.42887432938004116,1.6741466754348824,0.1282658624005306,2.03617270348398,6.472455319170103,1.2757842017101277,,2.8145092969583096,0.1082042774297391,6.561121512749658,6.561121512749658,0.4171527348331219,3.4773427460311224,0.43717006493222044,1.0,0.1282658624005306,3.208356755435651,,,3.4773427460311224,2.1132118399356967,2.1132118399356967,9.59144398857395,105.05459367559068,21.93984620164014,21.93984620164014,21.93984620164014,-1.8307307868466907,9.59144398857395,0.03310033977923118,24.183959689849615,2.1132118399356967
2,DLR,2019-12-31,FY,0.42238908310955736,0.26705713465403386,0.060675887926229924,34.74586825981595,0.0,34.74586825981595,308.3876526814676,-273.64178442165166,0.6283354849324186,0.18515748739343665,0.19045500166550283,0.18065361872168528,0.019624813486557945,0.025132551917621763,0.05868434967941087,0.027525429111626462,0.9485370147378341,1.028610856339877,0.18515748739343665,0.5401404647823441,1.2612245670548718,0.5002008947836463,0.5060509719898897,1.6830568435125206,0.14956657500242804,2.334993671624097,10.504846137983181,1.1835752723115898,,5.104720836163333,0.1391201133719936,7.266583557430612,7.266583557430612,0.43113714232152583,1.7192705269930195,0.47170561512831227,1.0,0.14956657500242804,6.466401828239465,,,1.7192705269930195,2.6514891468693134,2.6514891468693134,8.1623313881805,45.1822191326008,17.30386734099021,17.30386734099021,17.30386734099021,0.4712972857797152,8.1623313881805,0.038051927505979806,20.650253833633517,2.6514891468693134
3,DLR,2018-12-31,FY,0.14353693779635812,0.14072391842177795,0.041822289927165836,35.89773666509326,0.0,35.89773666509326,391.1772661218998,-355.27952945680653,0.6433320706730854,0.18046642713323385,0.11265435036786742,0.10873080324230144,0.006072278765381018,0.013937402739421699,0.03359954979609772,0.0265121007117158,0.9651718099411711,0.6242399329194761,0.18046642713323385,0.543133363726004,1.3093570474803635,0.4895170913094745,0.5296476075068834,1.70991419125491,0.12478733689448046,2.4107468532183534,10.167771951899233,0.9330808091650644,,,0.12818265223666983,6.723718090242042,6.723718090242042,0.6149428451637788,2.809941855901656,0.4547296911384228,1.0,0.12478733689448046,0.8407444158192914,,,2.8099418559016565,2.245175294213953,2.245175294213953,7.265565004326512,66.82158861767576,15.977766892979997,15.977766892979998,15.977766892979998,3.0069714877954095,7.265565004326512,0.04205140754702689,23.232315658212226,2.245175294213953
